"shared_at","x_account","x_post_id","x_post_url","share_type","arxiv_id","arxiv_url","post_text","first_seen_at"
"2026-08-07T22:14:28.000Z","fly51fly","2085852098068144491","https://x.com/fly51fly/status/2085852098068144491","post","2608.06337","https://arxiv.org/abs/2608.06337","[LG] Optimal Rates for Learning with Monotone Adversaries A Mehrotra [Stanford University] (2026) https://t.co/Y3r1NNCiQ8 https://t.co/Gb5YNTKTLC","2026-08-27T19:25:18.950Z"
"2026-08-07T22:06:44.000Z","fly51fly","2085850154196967738","https://x.com/fly51fly/status/2085850154196967738","post","2608.05571","https://arxiv.org/abs/2608.05571","[LG] Align-RAG: Alignment Is All You Need for TSFM In-Context Learning M Asadi, S Hor, B Akhbari, J W. O'Sullivan… [Stanford University &amp; Amazon] (2026) https://t.co/WSLgBCgEKV https://t.co/LGkZs5gFdo","2026-08-27T19:25:18.950Z"
"2026-08-07T21:54:11.000Z","fly51fly","2085846996322250763","https://x.com/fly51fly/status/2085846996322250763","post","2608.05806","https://arxiv.org/abs/2608.05806","[CL] Hierarchical Latent Prediction for Language Models C Shi, T Pearce, M Tomar, S Sen… [Microsoft Research &amp; University of Texas at Austin] (2026) https://t.co/iuSuaCoJVN https://t.co/hk8nhewI4d","2026-08-27T19:25:18.950Z"
"2026-08-07T21:47:09.000Z","fly51fly","2085845223557804388","https://x.com/fly51fly/status/2085845223557804388","post","2608.05188","https://arxiv.org/abs/2608.05188","[CL] Position: It's Time to Optimize LLMs for Self-Consistency I Pres, B Z. Li, L Ruis, Z C Guo… [MIT] (2026) https://t.co/S5MiSm3iOJ https://t.co/AGM7kdRtW3","2026-08-27T19:25:18.950Z"
"2026-08-07T09:56:12.000Z","rosinality","2085666307026964682","https://x.com/rosinality/status/2085666307026964682","post","2608.05987","https://arxiv.org/abs/2608.05987","https://t.co/GVxpiz7a61 Turn level credit assignment using OPSD. Here the privileged information is the retrieved skills. The aggregated difference of likelihood given skills is used as the advantage. https://t.co/YyOKQjogmL","2026-08-27T19:25:18.950Z"
"2026-08-06T22:04:23.000Z","fly51fly","2085487176238965185","https://x.com/fly51fly/status/2085487176238965185","post","2608.04570","https://arxiv.org/abs/2608.04570","[CL] The Personalization Mirage: How LLMs Fabricate User Profiles, and Why Self-Monitoring Misleads Y Sun, Y Zhang, R Sheng [LIGHTSPEED &amp; The Hong Kong University of Science and Technology] (2026) https://t.co/5Xdy4mP6Nv https://t.co/aJVNKU5zXz","2026-08-27T19:25:18.950Z"
"2026-08-06T21:54:13.000Z","fly51fly","2085484615637336521","https://x.com/fly51fly/status/2085484615637336521","post","2608.04336","https://arxiv.org/abs/2608.04336","[AI] COMPAS: Difficulty-Aware Joint Search for Optimizing Code Generation J Gong, J M. Zhang, G Jahangirova, D Huang,… [King’s College London] (2026) https://t.co/yDd5bEbCO5 https://t.co/64psExVDuY","2026-08-27T19:25:18.950Z"
"2026-08-06T21:46:03.000Z","fly51fly","2085482562173255773","https://x.com/fly51fly/status/2085482562173255773","post","2608.05139","https://arxiv.org/abs/2608.05139","[CL] Toward Skill-Native LLMs: Skill Entropy for Benchmarking and Training Long-Horizon Reasoning Y He, L Yang, J Liu, Y Yang… [Princeton University &amp; CMU] (2026) https://t.co/FvgYIUPJWY https://t.co/GUYSSXPZYe","2026-08-27T19:25:18.950Z"
"2026-08-06T21:35:16.000Z","fly51fly","2085479847116365862","https://x.com/fly51fly/status/2085479847116365862","post","2608.04794","https://arxiv.org/abs/2608.04794","[LG] Privileged, but Biased: How PI-Conditioned Teachers Break Self-Distillation S Harne, C Karkar, Y Pandya, A Awadallah…[Microsoft Research] (2026) https://t.co/kENO1Ch5BG https://t.co/wRHVhWLCGb","2026-08-27T19:25:18.950Z"
"2026-08-06T21:24:10.000Z","fly51fly","2085477055588860175","https://x.com/fly51fly/status/2085477055588860175","post","2608.05000","https://arxiv.org/abs/2608.05000","[CV] Towards Physics of Multimodal Pretraining: Knowledge Flow, Modality Synergy, Early Unification, and Recipes J Han, S Tong, D Fan, M Chen,… [FAIR, Meta] (2026) https://t.co/S8xcSplXeM https://t.co/EQT1DmGMCK","2026-08-27T19:25:18.950Z"
"2026-08-06T19:16:48.000Z","che_shr_cat","2085445001924788649","https://x.com/che_shr_cat/status/2085445001924788649","replied_to","2607.28263","https://arxiv.org/abs/2607.28263","10/ Detailed review: https://t.co/2uebcoAneR Full paper: https://t.co/UbB4wMDyLi Are you exploring depth-wise activation caching in production? What limitations do you see?","2026-08-27T19:25:18.950Z"
"2026-08-06T09:28:57.000Z","rosinality","2085297063319797871","https://x.com/rosinality/status/2085297063319797871","post","2608.05141","https://arxiv.org/abs/2608.05141","https://t.co/OvaRqU8NMg Using a language server to expand the dependency graph to construct long context code data. (Though I think requests is so commonly used that the model would know it without accessing its internals.) https://t.co/UctQisR8YW","2026-08-27T19:25:18.950Z"
"2026-08-06T09:24:49.000Z","rosinality","2085296021530091991","https://x.com/rosinality/status/2085296021530091991","post","2608.05000","https://arxiv.org/abs/2608.05000","https://t.co/fQH8dZmsoh How synergy between visual understanding, generation, and language happens, including architectural conditions like sharing or separating modules. We now have evidence that synergy could happen, but what we still know is that it is hard to achieve synergy https://t.co/gbNBXi9Sue","2026-08-27T19:25:18.950Z"
"2026-08-05T22:09:36.000Z","fly51fly","2085126097772192016","https://x.com/fly51fly/status/2085126097772192016","post","2608.02919","https://arxiv.org/abs/2608.02919","[CL] FLARE: Few-shot Learning-based Adaptive Reflective Engine D Sundararaman, B Gandhi, A Garg, M Li [Microsoft] (2026) https://t.co/qk4u334z4Y https://t.co/B4t6mrBzNs","2026-08-27T19:25:18.950Z"
"2026-08-05T22:00:07.000Z","fly51fly","2085123712295313827","https://x.com/fly51fly/status/2085123712295313827","post","2608.03483","https://arxiv.org/abs/2608.03483","[RO] Continue or Replan? Bernoulli-Continuation Policy Learning for Adaptive Horizon Execution W Xu, Z Liu, L Luo, Y Liang, C Yao… [Microsoft Research Asia &amp; Peking University] (2026) https://t.co/xDCYapyNR3 https://t.co/ndqtJu7Uha","2026-08-27T19:25:18.950Z"
"2026-08-05T21:48:37.000Z","fly51fly","2085120817411813613","https://x.com/fly51fly/status/2085120817411813613","post","2608.03893","https://arxiv.org/abs/2608.03893","[LG] Cross-Model KV Cache Transfer in LLM Families: A Closed-Form Linear Mapping for Prefill Reuse T Heo, R Shafipour, R Zhao, M Golub… [NVIDIA] (2026) https://t.co/ByTxcYZ0sz https://t.co/mq7HLvZ9ri","2026-08-27T19:25:18.950Z"
"2026-08-05T21:37:02.000Z","fly51fly","2085117905617015148","https://x.com/fly51fly/status/2085117905617015148","post","2608.03958","https://arxiv.org/abs/2608.03958","[AI] A game theory for foundation models shows new paths to rational cooperation through similarity inference A Meulemans, M Wołczyk, M A. Weis, R Nasser, R Rocca… [Google] (2026) https://t.co/mSpdHbYPdK https://t.co/sd3JZVQH75","2026-08-27T19:25:18.950Z"
"2026-08-05T21:23:10.000Z","che_shr_cat","2085114413741138167","https://x.com/che_shr_cat/status/2085114413741138167","replied_to","2607.09024","https://arxiv.org/abs/2607.09024","10/ Read my full technical breakdown here: https://t.co/KhSKENIzM8 Read the original paper here: https://t.co/9iKBkLvDU2 Will unified video priors kill task-specific vision architectures? Let's discuss.","2026-08-27T19:25:18.950Z"
"2026-08-04T21:55:27.000Z","fly51fly","2084760152323064182","https://x.com/fly51fly/status/2084760152323064182","post","2608.02352","https://arxiv.org/abs/2608.02352","[LG] Qwen-CUA: Native Computer Use for (almost) Everything D Lu, S Bai, T Bai, S Fan… [Qwen Team &amp; Xlang Lab] (2026) https://t.co/bl5cV601wt https://t.co/RKjzJRYBZA","2026-08-27T19:25:18.950Z"
"2026-08-04T21:42:47.000Z","fly51fly","2084756962642956596","https://x.com/fly51fly/status/2084756962642956596","post","2608.02491","https://arxiv.org/abs/2608.02491","[AI] Long-term Measurements: Towards a Longitudinal Understanding of Human-AI Interactions N Mitchell, D Agarwal, M Bohacek, R Denton… [Google Research &amp; Cornell University &amp; Stanford University] (2026) https://t.co/WjHpCf4Ffc https://t.co/I7R8bfL4vJ","2026-08-27T19:25:18.950Z"
"2026-08-04T21:29:55.000Z","fly51fly","2084753722878673377","https://x.com/fly51fly/status/2084753722878673377","post","2608.01284","https://arxiv.org/abs/2608.01284","[LG] Training nGPT I Loshchilov, B Ginsburg [NVIDIA] (2026) https://t.co/Dbz5nA34Zq https://t.co/hCyIlLmEnB","2026-08-27T19:25:18.950Z"
"2026-08-04T21:16:14.000Z","fly51fly","2084750281401921727","https://x.com/fly51fly/status/2084750281401921727","post","2608.00316","https://arxiv.org/abs/2608.00316","[LG] Agentic Bayesian Optimization through Surrogate-Augmented Autoresearch P Brunzema, L Tiao, N Le, K D Angeli, Y Xuan… [Meta] (2026) https://t.co/gs8zurZKix https://t.co/Qx6QYazWXE","2026-08-27T19:25:18.950Z"
"2026-08-04T21:07:12.000Z","fly51fly","2084748008969879763","https://x.com/fly51fly/status/2084748008969879763","post","2608.00146","https://arxiv.org/abs/2608.00146","[CL] DiffusionGemma Technical Report D T A A Taïga, J Assiene, D Calandriello, R Chaabouni… [Google DeepMind] (2026) https://t.co/TY1dK377xY https://t.co/Jf3KM0GQzb","2026-08-27T19:25:18.950Z"
"2026-08-04T17:41:22.000Z","che_shr_cat","2084696208316977489","https://x.com/che_shr_cat/status/2084696208316977489","replied_to","2607.15693","https://arxiv.org/abs/2607.15693","10/ Read my full technical breakdown here: https://t.co/klE9KCLxKf Original paper: https://t.co/fqCslgWE0d Do you think interpretable recurrent circuits can eventually replace feedforward backbones in generative AI?","2026-08-27T19:25:18.950Z"
"2026-08-04T09:10:37.000Z","rosinality","2084567675775209864","https://x.com/rosinality/status/2084567675775209864","post","2608.02352","https://arxiv.org/abs/2608.02352","https://t.co/Pj6zza0rr6 Computer use training from Qwen. It is an important capability now, and I think it opens interesting aspects like multimodality including video and human trajectory collection (which is notorious). https://t.co/Q9NzdskrBU","2026-08-27T19:25:18.950Z"
"2026-08-04T07:46:09.000Z","rosinality","2084546415263350805","https://x.com/rosinality/status/2084546415263350805","post","2608.01662","https://arxiv.org/abs/2608.01662","https://t.co/zwoUUqgosw LongCat Sparse Attention. Based on DSA it incorporates SWA and attention sinks, indexer reuse across layers, and blockwise filtering before final indexing. https://t.co/jX9fpq4S21","2026-08-27T19:25:18.950Z"
"2026-08-04T07:04:27.000Z","rosinality","2084535924986167520","https://x.com/rosinality/status/2084535924986167520","post","2608.01284","https://arxiv.org/abs/2608.01284","https://t.co/uYfm23FMfA nGPT training recipe. Turns out that it requires many tricks (and some people keep trying it). https://t.co/OhLnSJOYgG","2026-08-27T19:25:18.950Z"
"2026-08-03T11:28:44.000Z","che_shr_cat","2084240045708337573","https://x.com/che_shr_cat/status/2084240045708337573","replied_to","2606.25010","https://arxiv.org/abs/2606.25010","9/ This shifts emergence from an inexplicable mystery to a concrete optimization target. Truly elegant work. Read the full breakdown: https://t.co/90sTcMN1Sp Paper: https://t.co/wpnkLapKWU How are you optimizing attention search in your training runs? Let's discuss.","2026-08-27T19:25:18.950Z"
"2026-08-02T21:53:30.000Z","fly51fly","2084034883861770618","https://x.com/fly51fly/status/2084034883861770618","post","2607.25895","https://arxiv.org/abs/2607.25895","[RO] HiFi-UMI: Learning Deployable Manipulation Policies from High-Fidelity UMI Data Alone S A Y Wei, J Ma, J Wang, W Zhou… [Simple Al] (2026) https://t.co/GMHvAg4XVi https://t.co/3cWMeO7oyK","2026-08-27T19:25:18.950Z"
"2026-08-02T21:44:41.000Z","fly51fly","2084032665712541795","https://x.com/fly51fly/status/2084032665712541795","post","2607.26853","https://arxiv.org/abs/2607.26853","[CL] From Representations to Behaviors: Exploring the Person-Situation-Behavior Triad in LLMs R Zhang, S Wang, Q Su [Peking University &amp; Beijing Institute of Technology] (2026) https://t.co/vd1Ez3tgau https://t.co/FwVTZYprhC","2026-08-27T19:25:18.950Z"
"2026-08-02T21:36:48.000Z","fly51fly","2084030683023110437","https://x.com/fly51fly/status/2084030683023110437","post","2607.26179","https://arxiv.org/abs/2607.26179","[AI] Cognitive Convergence: Deep Similarities Between Large Language Models and Human Cognition C Sripada, R Lewis [University of Michigan] (2026) https://t.co/JpJdJjSnNa https://t.co/q2gA7rYFjq","2026-08-27T19:25:18.950Z"
"2026-08-02T21:26:07.000Z","fly51fly","2084027992578417115","https://x.com/fly51fly/status/2084027992578417115","post","2607.24653","https://arxiv.org/abs/2607.24653","[CL] Kimi K3: Open Frontier Intelligence K T T Bai, Y Bai, Y Bao, M. C… [Kimi Team] (2026) https://t.co/ZlZUxY5a2z https://t.co/MJl804Vlsn","2026-08-27T19:25:18.950Z"
"2026-08-02T21:16:58.000Z","fly51fly","2084025690584948876","https://x.com/fly51fly/status/2084025690584948876","post","2607.27578","https://arxiv.org/abs/2607.27578","[AI] What makes prompts a graph: necessary and sufficient conditions for prompt graph engineering S Macedo [Federal Institute of Goiás] (2026) https://t.co/jtWjL0VBCL https://t.co/GE6ZvOgQ9g","2026-08-27T19:25:18.950Z"
"2026-08-02T14:52:06.000Z","che_shr_cat","2083928834852716818","https://x.com/che_shr_cat/status/2083928834852716818","replied_to","2607.27372","https://arxiv.org/abs/2607.27372","9/ Read my full technical paper review here: https://t.co/mGhaCGbbJ8 Paper: https://t.co/ZAS5qrZ9Qy Will pretraining-loop search replace multi-step diffusion trajectories? Let us know your thoughts below.","2026-08-27T19:25:18.950Z"
"2026-08-01T21:46:16.000Z","fly51fly","2083670674460348711","https://x.com/fly51fly/status/2083670674460348711","post","2607.28568","https://arxiv.org/abs/2607.28568","[CL] Frontis-MA1: Training an AI4AI Model towards Recursive Self-Improvement in Machine Learning Engineering J Yang, C Jiang, Y Fu, T Luo… [Horizon Research &amp; Tsinghua University] (2026) https://t.co/J7sVy3Y4HJ https://t.co/AWyW8JoYjs","2026-08-27T19:25:18.950Z"
"2026-08-01T21:38:17.000Z","fly51fly","2083668667410301377","https://x.com/fly51fly/status/2083668667410301377","post","2607.26004","https://arxiv.org/abs/2607.26004","[CV] Parallel Decoding Distillation for Fast Image and Video Generation N Shaul, C Liu, A Vahdat, J Berner [NVIDIA &amp; Weizmann Institute of Science] (2026) https://t.co/NAhTTGgRVh https://t.co/MvmXcwcKCf","2026-08-27T19:25:18.950Z"
"2026-08-01T21:31:49.000Z","fly51fly","2083667039898784175","https://x.com/fly51fly/status/2083667039898784175","post","2607.28611","https://arxiv.org/abs/2607.28611","[CV] Chimera: Designing and Chinchilla-Scaling Hybrid Visual Diffusion Transformers C Ge, H Jiang, T Wang, J Gu… [Adobe Research] (2026) https://t.co/C0g5BCoXkr https://t.co/DbL5ZjLGFv","2026-08-27T19:25:18.950Z"
"2026-08-01T21:23:53.000Z","fly51fly","2083665044861256053","https://x.com/fly51fly/status/2083665044861256053","post","2607.27372","https://arxiv.org/abs/2607.27372","[LG] Explorative Modeling: Unlocking a Third Pretraining Axis and End-to-End Generation A Gladstone, H Ji, Y Du [UIUC &amp; Harvard] (2026) https://t.co/yB31TPCP80 https://t.co/sVx1Xlv6Zy","2026-08-27T19:25:18.950Z"
"2026-08-01T21:15:47.000Z","fly51fly","2083663002595918188","https://x.com/fly51fly/status/2083663002595918188","post","2607.27180","https://arxiv.org/abs/2607.27180","[CV] HumanCLAW: Can Vision-Language Models Act Through a Body? S Li, J Gu, S Liu, K Hu… [Meta &amp; University of Washington &amp; Nanyang Technological University] (2026) https://t.co/Tke4uHueuC https://t.co/6dBkaWggJF","2026-08-27T19:25:18.950Z"
"2026-08-01T13:25:40.000Z","che_shr_cat","2083544697323036789","https://x.com/che_shr_cat/status/2083544697323036789","replied_to","2606.17091","https://arxiv.org/abs/2606.17091","9/ Read my full technical breakdown here: https://t.co/7vJV4h0785 Check out the paper: https://t.co/hxpeJg4xia Do you think physical metrics can fully replace neural embeddings for evaluating complexity? Let me know.","2026-08-27T19:25:18.950Z"
"2026-07-31T22:26:48.000Z","fly51fly","2083318487683158089","https://x.com/fly51fly/status/2083318487683158089","post","2607.27497","https://arxiv.org/abs/2607.27497","[CL] SkillSmith: Learning to Compose Parametric Skills and Textual Knowledge L M. Dery, B A Tjandra, S Samiei, A Kuncoro… [Google DeepMind] (2026) https://t.co/l4BO1npcfi https://t.co/CZR8pWetXJ","2026-08-27T19:25:18.950Z"
"2026-07-31T22:19:39.000Z","fly51fly","2083316687689109593","https://x.com/fly51fly/status/2083316687689109593","post","2607.27853","https://arxiv.org/abs/2607.27853","[CL] FinanceHarness: Autonomous Financial Deep Research Framework Y Xiao, R Han, Y Chen, Z Wang… [Google Cloud AI Research] (2026) https://t.co/Kw8RWh7Avt https://t.co/YaPLxhV1hR","2026-08-27T19:25:18.950Z"
"2026-07-31T22:11:32.000Z","fly51fly","2083314648242413722","https://x.com/fly51fly/status/2083314648242413722","post","2607.28607","https://arxiv.org/abs/2607.28607","[CL] Inducing language models to assert their own consciousness restores human beliefs and values J Kim, W Street, R Rocca, D M. Korngiebel… [Google] (2026) https://t.co/mYy8JkGOOo https://t.co/2DIOQZHUMR","2026-08-27T19:25:18.950Z"
"2026-07-31T22:03:23.000Z","fly51fly","2083312595130524125","https://x.com/fly51fly/status/2083312595130524125","post","2607.27744","https://arxiv.org/abs/2607.27744","[LG] ROCS: Request-Oriented Compute Sharing for Efficient Large-Scale Recommendation Y Chen, L Luo, B Zhang, J Jiao… [Meta AI] (2026) https://t.co/6IgQvRVTtE https://t.co/yzn3tkKMgd","2026-08-27T19:25:18.950Z"
"2026-07-31T21:53:40.000Z","fly51fly","2083310151805845862","https://x.com/fly51fly/status/2083310151805845862","post","2607.27577","https://arxiv.org/abs/2607.27577","[LG] Heterogeneous Ranking in Industrial-Scale Recommender Systems: A Case Study D Bai, J Liu, Z Tang, P Wu… [Google LLC] (2026) https://t.co/YFKTA4CZIc https://t.co/X1GmR4Z0To","2026-08-27T19:25:18.950Z"
"2026-07-31T17:12:18.000Z","che_shr_cat","2083239344039477561","https://x.com/che_shr_cat/status/2083239344039477561","replied_to","2607.11883","https://arxiv.org/abs/2607.11883","10/ Read my full deep-dive review here: https://t.co/fkQRk6LrkB Check out the original paper on ArXiv: https://t.co/5u5aqXBnGu Let me know what you think of trajectory-based compression in the replies!","2026-08-27T19:25:18.950Z"
"2026-07-31T10:31:25.000Z","rosinality","2083138457359008138","https://x.com/rosinality/status/2083138457359008138","post","2607.28109","https://arxiv.org/abs/2607.28109","https://t.co/WOSXGbP3Hw Generating synthetic books by retrieving and composing documents from a corpus. https://t.co/zUIeHPFKFX","2026-08-27T19:25:18.950Z"
"2026-07-31T09:34:06.000Z","rosinality","2083124033835438288","https://x.com/rosinality/status/2083124033835438288","post","2607.27919","https://arxiv.org/abs/2607.27919","https://t.co/JXxcxXV8vh One topic that appears frequently recently is incorporating a memory mechanism in transformers. https://t.co/vJxlX3KMmg, https://t.co/DWcL0428kJ In some aspects it is similar to a revival of RETRO. https://t.co/zWcrrmwOBu","2026-08-27T19:25:18.950Z"
"2026-07-31T09:34:06.000Z","rosinality","2083124033835438288","https://x.com/rosinality/status/2083124033835438288","post","2607.28263","https://arxiv.org/abs/2607.28263","https://t.co/JXxcxXV8vh One topic that appears frequently recently is incorporating a memory mechanism in transformers. https://t.co/vJxlX3KMmg, https://t.co/DWcL0428kJ In some aspects it is similar to a revival of RETRO. https://t.co/zWcrrmwOBu","2026-08-27T19:25:18.950Z"
"2026-07-31T09:34:06.000Z","rosinality","2083124033835438288","https://x.com/rosinality/status/2083124033835438288","post","2607.26760","https://arxiv.org/abs/2607.26760","https://t.co/JXxcxXV8vh One topic that appears frequently recently is incorporating a memory mechanism in transformers. https://t.co/vJxlX3KMmg, https://t.co/DWcL0428kJ In some aspects it is similar to a revival of RETRO. https://t.co/zWcrrmwOBu","2026-08-27T19:25:18.950Z"
"2026-07-31T08:32:41.000Z","rosinality","2083108574671102069","https://x.com/rosinality/status/2083108574671102069","post","2607.28611","https://arxiv.org/abs/2607.28611","https://t.co/t4HaMUxiGv Scaling single stream diffusion. KDA, MLA, MoE, Hyper Connections, Hyperparameter Transfer (HeteroP), and Scaling Law. https://t.co/tzoCJUAijO","2026-08-27T19:25:18.950Z"
"2026-07-30T21:58:34.000Z","fly51fly","2082948995056627818","https://x.com/fly51fly/status/2082948995056627818","post","2607.26587","https://arxiv.org/abs/2607.26587","[AI] One Run Is Not an Idea: The Implementation Lottery in Automated Research J Ning, S Zhong, X Li, J Zeng, C Xiong [CMU] (2026) https://t.co/UxtNc3c3bJ https://t.co/lJeKXVcTWP","2026-08-27T19:25:18.950Z"
"2026-07-30T21:48:59.000Z","fly51fly","2082946582325182539","https://x.com/fly51fly/status/2082946582325182539","post","2607.27017","https://arxiv.org/abs/2607.27017","[LG] What Can Latent World Models Know? Physical Parameter Identifiability in Multimodal Predictive Representations K Tan, X Xu, S Tao, H Hong… [New York University &amp; CMU] (2026) https://t.co/WlyeT1OHA0 https://t.co/lgCFvmo8Rx","2026-08-27T19:25:18.950Z"
"2026-07-30T21:35:07.000Z","fly51fly","2082943095625413114","https://x.com/fly51fly/status/2082943095625413114","post","2607.26497","https://arxiv.org/abs/2607.26497","[CL] Which RAG Paradigm Wins at Scale? A Scaling Study of Retrieval-Augmented Generation Paradigms P Wang, B Xu, S Wang, X Zeng… [University of Science and Technology of China] (2026) https://t.co/ismLmEjjiE https://t.co/srujlvQf1K","2026-08-27T19:25:18.950Z"
"2026-07-30T21:24:44.000Z","fly51fly","2082940482896978191","https://x.com/fly51fly/status/2082940482896978191","post","2607.26115","https://arxiv.org/abs/2607.26115","[AI] GPT-Red: Automated Red Teaming via Self-Play at Scale E Wallace, C A. Choquette-Choo, N Kandpal, S Toyer… [OpenAI] (2026) https://t.co/B5fMyakgMn https://t.co/ddms9aaLBA","2026-08-27T19:25:18.950Z"
"2026-07-30T21:08:10.000Z","fly51fly","2082936313746174086","https://x.com/fly51fly/status/2082936313746174086","post","2607.27191","https://arxiv.org/abs/2607.27191","[AI] Can AI agents conduct open-ended AI research? Early evidence from two case studies P Kirgis, S Kapoor, A Schwartz, S Rabanser… [Princeton University] (2026) https://t.co/pBtkWUnXE7 https://t.co/CndxuzFJ9f","2026-08-27T19:25:18.950Z"
"2026-07-30T12:47:38.000Z","che_shr_cat","2082810346478166184","https://x.com/che_shr_cat/status/2082810346478166184","replied_to","2606.14150","https://arxiv.org/abs/2606.14150","9/ Full technical paper review: https://t.co/d1lfZGu1m9 Paper: https://t.co/DR5zcIeR1a How is your team handling compact LLM deployments—pruning or pretraining from scratch? Let us discuss below.","2026-08-27T19:25:18.950Z"
"2026-07-29T21:58:53.000Z","fly51fly","2082586688279437772","https://x.com/fly51fly/status/2082586688279437772","post","2607.24900","https://arxiv.org/abs/2607.24900","[LG] Inverse RL Helps Align AI by Imitating Humans M Wiliński, L Leqi, C Nagpal [CMU &amp; The University of Texas at Austin] (2026) https://t.co/n6F1MRPJU0 https://t.co/xNcaWW5zrh","2026-08-27T19:25:18.950Z"
"2026-07-29T21:47:46.000Z","fly51fly","2082583891148464628","https://x.com/fly51fly/status/2082583891148464628","post","2607.26037","https://arxiv.org/abs/2607.26037","[CV] Wonder: Video World Model Done Better J Xu, H Jiang, Z Shu, K Sunkavalli… [Adobe Research] (2026) https://t.co/yETeyNcggX https://t.co/eiFQQITuxV","2026-08-27T19:25:18.950Z"
"2026-07-29T21:35:59.000Z","fly51fly","2082580924773101764","https://x.com/fly51fly/status/2082580924773101764","post","2607.25970","https://arxiv.org/abs/2607.25970","[LG] Reinforcement Learning for Code Optimization P Chambon, K Zheng, J Decugis, B Sagot… [FAIR at Meta] (2026) https://t.co/GOFEBCm8LA https://t.co/nQtA1hQmY0","2026-08-27T19:25:18.950Z"
"2026-07-29T21:23:25.000Z","fly51fly","2082577761982664989","https://x.com/fly51fly/status/2082577761982664989","post","2607.25271","https://arxiv.org/abs/2607.25271","[LG] Bridging Compute- and Data-Optimal Pretraining T Qin, K Hamidieh, D Alvarez-Melis [Harvard University &amp; MIT] (2026) https://t.co/nJAgRii8TC https://t.co/04zfMoiNCZ","2026-08-27T19:25:18.950Z"
"2026-07-29T21:11:47.000Z","fly51fly","2082574833528037857","https://x.com/fly51fly/status/2082574833528037857","post","2607.24865","https://arxiv.org/abs/2607.24865","[IR] Tokens are All You Need: Dual-purpose Semantic IDs for Achieving LLM-Level I/O Efficiency in recommendation systems B Li, Y Yuan, Y Zheng, L Yin… [YouTube] (2026) https://t.co/neJT6akG5B https://t.co/TreXIBMsQw","2026-08-27T19:25:18.950Z"
"2026-07-29T20:19:03.000Z","che_shr_cat","2082561562460524695","https://x.com/che_shr_cat/status/2082561562460524695","replied_to","2606.02572","https://arxiv.org/abs/2606.02572","9/ Read my full technical breakdown and analysis here: https://t.co/W7uaGu5eys Paper: https://t.co/zrxya8g6ZF Follow for more deep dives into ML theory and architectures!","2026-08-27T19:25:18.950Z"
"2026-07-29T11:03:37.000Z","rosinality","2082421784071020801","https://x.com/rosinality/status/2082421784071020801","post","2607.25970","https://arxiv.org/abs/2607.25970","https://t.co/8HFflps8nr Exploration of RLVR setups for code optimization. https://t.co/maaLSWAzn4","2026-08-27T19:25:18.950Z"
"2026-07-29T09:25:25.000Z","rosinality","2082397070732767552","https://x.com/rosinality/status/2082397070732767552","post","2607.25271","https://arxiv.org/abs/2607.25271","https://t.co/o8FJZUh4In Scaling law that estimates the effectiveness of repetition or paraphrasing compared to fresh data. The interesting point is that repetition wins over paraphrasing for some range of model and corpus size. https://t.co/UpZOhoRxSZ","2026-08-27T19:25:18.950Z"
